Month,Region,Category,Total_Sales_Amount,Total_Qty_Sold,Avg_Unit_Cost,Avg_Unit_Price,Avg_Discount_Sales,Num_Transactions,New_Customers,Returning_Customers,Online_Txn,Retail_Txn,Inventory_Level,Units_Sold_Online,Units_Ordered,Demand_Forecast,Avg_Price,Avg_Discount_Inv,Weather_Mode,Holiday_Days,Competitor_Pricing,Seasonality,COGS,Gross_Profit,Profit_Margin_Pct,Avg_Revenue_Per_Txn,Transport_Cost_Est,Net_Profit,Net_Profit_Margin,Spot_Sales_Ratio,Online_Sales_Ratio,Price_vs_Competitor,Fulfillment_Rate,Inventory_Coverage,Year,MonthNum,Quarter,Recommended_Price,Recommended_Order_Qty,Sales_Growth_MoM,Profit_Growth_MoM
2024-05-01,East,Electronics,4127586.0999999996,367,9455.81,13286.3375,0.132125,4,0,4,1,3,295.0,199,296,258.0,13822.89,0.1131,Sunny,0,13787.89,Summer,37823.24,4089762.8599999994,99.08364746164834,1031896.5249999999,756.4648,4089006.395199999,99.06532041088131,0.75,0.25,-501.5524999999998,0.7713178294573644,24.114441416893733,2024,5,2,15759.683333333332,297.0,220.67572560255377,220.69868389897232
2024-06-01,East,Electronics,2583553.96,215,10711.805,14561.99,0.17425000000000002,2,1,1,0,2,241.0,283,335,292.0,7495.16,0.1808,Rainy,0,6870.39,Summer,21423.61,2562130.35,99.17076978721204,1291776.98,428.47220000000004,2561701.8778,99.15418518295627,1.0,0.0,7691.599999999999,0.9691780821917808,33.627906976744185,2024,6,2,17853.008333333335,336.0,-37.40763009159276,-37.351482726778585
2024-07-01,East,Electronics,1773533.93,170,8200.71,12040.994999999999,0.06445000000000001,2,0,2,0,2,366.0,315,412,359.0,12140.47,0.1814,Windy,0,11923.15,Autumn,16401.42,1757132.51,99.07521250523807,886766.965,328.0284,1756804.4816,99.05671675534282,1.0,0.0,117.84499999999935,0.8774373259052924,64.58823529411764,2024,7,3,13667.849999999999,413.0,-31.35293640238116,-31.420416371449477
2024-08-01,East,Electronics,3615572.23,364,8289.337500000001,11750.05,0.11537499999999999,4,1,3,1,3,361.0,244,281,245.0,10875.54,0.0368,Cloudy,1,9628.0,Autumn,33157.350000000006,3582414.88,99.08292939842609,903893.0575,663.1470000000002,3581751.733,99.06458798639461,0.75,0.25,2122.0499999999993,0.9959183673469387,29.752747252747255,2024,8,3,13815.562500000004,282.0,103.8625914532123,103.87879075410483
2024-09-01,East,Electronics,2028890.7200000002,204,8201.53,11504.46,0.059149999999999994,2,0,2,1,1,350.0,275,411,358.0,3578.66,0.0919,Rainy,0,4008.0,Autumn,16403.06,2012487.6600000001,99.1915257022813,1014445.3600000001,328.06120000000004,2012159.5988,99.17535621632692,0.5,0.5,7496.459999999999,0.7681564245810056,51.470588235294116,2024,9,3,13669.216666666669,412.0,-43.88465805867747,-43.82191316440971
2024-10-01,East,Electronics,2683784.68,187,10677.585,14958.154999999999,0.067,2,0,2,1,1,281.0,262,315,274.0,9839.22,0.1802,Rainy,1,10466.39,Winter,21355.17,2662429.5100000002,99.20428899683561,1341892.34,427.10339999999997,2662002.4066000003,99.18837477677233,0.5,0.5,4491.764999999999,0.9562043795620438,45.080213903743314,2024,10,4,17795.975,315.0,32.2784245373255,32.295788474609566
2024-11-01,East,Electronics,5257088.91,363,10919.333333333334,16579.63666666667,0.15133333333333332,3,3,0,2,1,315.0,431,504,439.0,18822.73,0.1243,Windy,1,16796.65,Winter,32758.0,5224330.91,99.37687947529881,1752362.97,655.16,5223675.75,99.36441706480478,0.3333333333333333,0.6666666666666666,-217.0133333333324,0.9817767653758542,26.03305785123967,2024,11,4,18198.88888888889,505.0,95.88340857508733,96.23106790019231
2024-12-01,East,Electronics,2560103.45,307,7133.924999999999,9604.47,0.07150000000000001,2,0,2,1,1,487.0,562,635,553.0,5223.39,0.1903,Windy,1,5079.91,Winter,14267.849999999999,2545835.6,99.44268463057615,1280051.725,285.35699999999997,2545550.2430000002,99.43153832318768,0.5,0.5,4524.5599999999995,1.0,47.589576547231275,2024,12,4,11889.875,636.0,-51.30188030242007,-51.26898443112591
2022-01-01,East,Food,118335.22,264,324.2133333333333,519.32,0.09733333333333334,3,3,0,0,3,186.0,282,368,320.0,236.2,0.0403,Sunny,1,211.32,Spring,972.6399999999999,117362.58,99.17806380889814,39445.073333333334,19.452799999999996,117343.1272,99.16162508507611,1.0,0.0,308.00000000000006,0.88125,21.136363636363633,2022,1,1,540.3555555555555,368.0,,
2022-02-01,East,Food,102239.57,228,299.59,489.07,0.08903333333333334,3,3,0,1,2,259.0,229,342,298.0,615.98,0.0657,Sunny,0,665.41,Spring,898.77,101340.8,99.12091766426639,34079.85666666667,17.9754,101322.8246,99.10333601755171,0.6666666666666666,0.3333333333333333,-176.33999999999997,0.7684563758389261,34.078947368421055,2022,2,1,499.31666666666666,343.0,-13.601740884919966,-13.652527405968085
2022-03-01,East,Food,71913.62,248,193.01,308.84666666666664,0.0927,3,0,3,1,2,361.0,279,359,313.0,521.16,0.1376,Sunny,0,486.84,Spring,579.03,71334.59,99.19482568114357,23971.206666666665,11.5806,71323.0094,99.17872219476645,0.6666666666666666,0.3333333333333333,-177.99333333333334,0.8913738019169329,43.66935483870967,2022,3,1,321.68333333333334,360.0,-29.661656440847718,-29.608151291115913
2022-04-01,East,Food,138075.16999999998,336,275.2375,457.80499999999995,0.07544999999999999,4,2,2,1,3,401.0,242,315,274.0,171.24,0.055,Sunny,0,180.82,Summer,1100.95,136974.21999999997,99.20264447257243,34518.792499999996,22.019000000000002,136952.20099999997,99.18669736202388,0.75,0.25,276.98499999999996,0.8832116788321168,35.80357142857143,2022,4,2,458.7291666666667,315.0,92.00141781209177,92.01685704529454
2022-05-01,East,Food,117160.32,307,233.56333333333336,384.32,0.062,3,2,1,0,3,281.0,327,371,323.0,798.23,0.0868,Rainy,0,764.5,Summer,700.69,116459.63,99.40193915482648,39053.44,14.013800000000002,116445.6162,99.389977937923,1.0,0.0,-380.18,1.0,27.45928338762215,2022,5,2,389.2722222222223,371.0,-15.14743744295225,-14.9735343063234
2022-06-01,East,Food,173995.83,421,269.8175,440.365,0.063775,4,0,4,2,2,341.0,374,417,363.0,586.38,0.1027,Windy,0,641.44,Summer,1079.27,172916.56,99.37971501960709,43498.9575,21.5854,172894.9746,99.36730931999922,0.5,0.5,-201.07500000000005,1.0,24.299287410926365,2022,6,2,449.6958333333333,417.0,48.510886620999315,48.47701462891136
2022-07-01,East,Food,121777.68000000001,228,342.83000000000004,570.435,0.0751,2,2,0,0,2,293.0,373,473,412.0,273.48,0.0375,Windy,0,283.46,Autumn,685.6600000000001,121092.02,99.43695757711922,60888.840000000004,13.713200000000002,121078.3068,99.4256967286616,1.0,0.0,286.97499999999997,0.9053398058252428,38.55263157894737,2022,7,3,571.3833333333334,474.0,-30.011150267221907,-29.970025398297484
2022-08-01,East,Food,149754.82,367,296.48,466.1,0.101775,4,0,4,1,3,307.0,301,349,304.0,502.38,0.0445,Cloudy,1,551.75,Autumn,1185.92,148568.9,99.20809226708027,37438.705,23.718400000000003,148545.18159999998,99.19225411242188,0.75,0.25,-85.64999999999998,0.9901315789473685,25.095367847411445,2022,8,3,494.1333333333334,350.0,22.973947278351826,22.685215482382336
2022-09-01,East,Food,104295.59,231,304.96999999999997,493.2966666666667,0.09433333333333334,3,1,2,1,2,294.0,289,334,291.0,507.4,0.1166,Sunny,0,509.59,Autumn,914.9099999999999,103380.68,99.12277211337506,34765.19666666666,18.298199999999998,103362.38179999999,99.10522755564256,0.6666666666666666,0.3333333333333333,-16.293333333333294,0.993127147766323,38.18181818181818,2022,9,3,508.2833333333333,335.0,-30.35577085265102,-30.41687338042879
2022-10-01,East,Food,102052.85,180,404.32000000000005,648.3050000000001,0.11595,2,1,1,1,1,387.0,280,310,270.0,261.87,0.0239,Sunny,1,290.63,Winter,808.6400000000001,101244.21,99.20762624463697,51026.425,16.172800000000002,101228.0372,99.19177876952972,0.5,0.5,357.67500000000007,1.0,64.5,2022,10,4,673.8666666666668,310.0,-2.150368965744376,-2.0649142974760504
2022-11-01,East,Food,115717.70999999999,285,269.9433333333333,441.67,0.06193333333333333,3,0,3,1,2,280.0,311,436,380.0,247.17,0.1286,Cloudy,1,269.64,Winter,809.8299999999999,114907.87999999999,99.30016762343465,38572.57,16.1966,114891.6834,99.28617097590335,0.6666666666666666,0.3333333333333333,172.03000000000003,0.8184210526315789,29.473684210526315,2022,11,4,449.90555555555557,437.0,13.389983719219977,13.497887124892305
2022-12-01,East,Food,141466.69999999998,454,208.89249999999998,331.51250000000005,0.085425,4,0,4,0,4,369.0,289,430,374.0,176.05,0.0864,Cloudy,1,192.1,Winter,835.5699999999999,140631.12999999998,99.40935216556264,35366.674999999996,16.711399999999998,140614.41859999998,99.39753920887388,1.0,0.0,139.41250000000005,0.7727272727272727,24.383259911894275,2022,12,4,348.15416666666664,430.0,22.251555099042307,22.38868335704096
2023-01-01,East,Food,69215.05,195,258.325,405.96500000000003,0.12545,2,2,0,0,2,296.0,250,349,304.0,423.64,0.0761,Cloudy,1,452.44,Spring,516.65,68698.40000000001,99.25355829404155,34607.525,10.333,68688.06700000001,99.23862945992238,1.0,0.0,-46.474999999999966,0.8223684210526315,45.53846153846154,2023,1,1,430.5416666666667,350.0,-51.07325610903484,-51.15147672345457
2023-02-01,East,Food,102376.37,198,345.40333333333336,561.6833333333333,0.0861,3,2,1,0,3,398.0,276,371,323.0,642.65,0.0973,Cloudy,0,632.18,Spring,1036.21,101340.15999999999,98.9878426046948,34125.456666666665,20.7242,101319.43579999999,98.9675994567887,1.0,0.0,-70.49666666666667,0.8544891640866873,60.303030303030305,2023,2,1,575.6722222222223,371.0,47.91056280389885,47.50660518660392
2023-03-01,East,Food,90561.48999999999,227,295.99,480.3433333333333,0.0746,3,1,2,1,2,362.0,241,272,237.0,564.35,0.1067,Cloudy,0,602.86,Spring,887.97,89673.51999999999,99.01948388879202,30187.16333333333,17.7594,89655.7606,98.99987356656787,0.6666666666666666,0.3333333333333333,-122.51666666666671,1.0,47.841409691629956,2023,3,1,493.3166666666667,273.0,-11.540631886049491,-11.511784592862885
2023-04-01,East,Food,111668.70999999999,283,280.43333333333334,461.52,0.11566666666666665,3,2,1,1,2,353.0,222,296,258.0,237.26,0.0926,Windy,0,243.13,Summer,841.3,110827.40999999999,99.24661080082325,37222.90333333333,16.826,110810.58399999999,99.23154301683972,0.6666666666666666,0.3333333333333333,218.39,0.8604651162790697,37.42049469964664,2023,4,2,467.3888888888889,297.0,23.30705910426165,23.595609761633085
2023-05-01,East,Food,28567.809999999998,196,97.665,161.64,0.06355,2,0,2,1,1,297.0,275,371,323.0,502.34,0.1267,Cloudy,0,515.97,Summer,195.33,28372.479999999996,99.31625840412688,14283.904999999999,3.9066000000000005,28368.573399999997,99.30258357220943,0.5,0.5,-354.33000000000004,0.8513931888544891,45.45918367346939,2023,5,2,162.775,371.0,-74.41735469139029,-74.39903989676654
2023-06-01,East,Food,197161.16,427,318.475,524.6775,0.11365,4,1,3,4,0,241.0,386,434,378.0,775.17,0.092,Sunny,0,780.19,Summer,1273.9,195887.26,99.35387882684398,49290.29,25.478,195861.782,99.34095640338087,0.0,1.0,-255.51250000000005,1.0,16.93208430913349,2023,6,2,530.7916666666667,435.0,590.1514676833822,590.4181582849704
2023-07-01,East,Food,157828.52000000002,289,330.16333333333336,558.6033333333334,0.08036666666666667,3,1,2,1,2,357.0,254,381,332.0,598.46,0.1022,Rainy,0,549.74,Autumn,990.49,156838.03000000003,99.37242647906729,52609.506666666675,19.8098,156818.22020000004,99.35987500864864,0.6666666666666666,0.3333333333333333,8.863333333333344,0.7650602409638554,37.05882352941177,2023,7,3,550.2722222222222,382.0,-19.949487008495982,-19.934242097317366
2023-08-01,East,Food,179571.31,293,412.5466666666666,650.6066666666667,0.07236666666666666,3,3,0,2,1,262.0,262,365,318.0,784.98,0.1101,Cloudy,1,741.72,Autumn,1237.6399999999999,178333.66999999998,99.31078077004616,59857.10333333333,24.752799999999997,178308.9172,99.2969963854471,0.3333333333333333,0.6666666666666666,-91.11333333333334,0.8238993710691824,26.8259385665529,2023,8,3,687.5777777777778,366.0,13.77621104221214,13.704209225555264
2023-09-01,East,Food,106405.12,348,203.1825,328.075,0.084175,4,2,2,2,2,218.0,178,266,232.0,704.93,0.0637,Rainy,0,777.57,Autumn,812.73,105592.39,99.23619276967123,26601.28,16.2546,105576.1354,99.22091662506466,0.5,0.5,-449.49500000000006,0.7672413793103449,18.79310344827586,2023,9,3,338.63750000000005,267.0,-40.74492189203276,-40.79032217913103
2023-10-01,East,Food,143824.77,350,279.0875,458.755,0.1195,4,0,4,2,2,340.0,305,372,324.0,400.13,0.1271,Cloudy,1,442.86,Winter,1116.35,142708.41999999998,99.22381242118446,35956.1925,22.326999999999998,142686.093,99.20828866960817,0.5,0.5,15.894999999999982,0.941358024691358,29.142857142857146,2023,10,4,465.1458333333333,373.0,35.16715173104452,35.14994885861298
2023-11-01,East,Food,165480.5,411,294.6125,447.62,0.09079999999999999,4,2,2,0,4,375.0,355,468,407.0,634.7,0.115,Rainy,1,615.03,Winter,1178.45,164302.05,99.28786171180289,41370.125,23.569000000000003,164278.481,99.27361894603895,1.0,0.0,-167.40999999999997,0.8722358722358723,27.37226277372263,2023,11,4,491.02083333333337,468.0,15.057023904853107,15.132790831969878
2023-12-01,East,Food,155696.49,385,287.2633333333333,458.7966666666666,0.11199999999999999,3,1,2,1,2,361.0,396,497,433.0,444.08,0.1041,Sunny,1,394.24,Winter,861.79,154834.69999999998,99.44649362358778,51898.829999999994,17.2358,154817.4642,99.43542349605954,0.6666666666666666,0.3333333333333333,64.55666666666662,0.9145496535796767,28.129870129870127,2023,12,4,478.77222222222224,498.0,-5.912485156861392,-5.75913335843421
2024-01-01,East,Food,116595.5,265,308.26,481.97333333333336,0.08576666666666667,3,1,2,3,0,368.0,298,339,295.0,181.45,0.0965,Cloudy,1,196.84,Spring,924.78,115670.72,99.20684760561085,38865.166666666664,18.4956,115652.2244,99.19098455772307,0.0,1.0,285.1333333333333,1.0,41.660377358490564,2024,1,1,513.7666666666667,339.0,-25.113597615463256,-25.297688476155766
2024-02-01,East,Food,143159.49,324,310.27250000000004,496.13,0.092725,4,1,3,1,3,380.0,259,365,318.0,201.88,0.0742,Sunny,0,202.39,Spring,1241.0900000000001,141918.4,99.13307179286542,35789.8725,24.821800000000003,141893.5782,99.11573322872273,0.75,0.25,293.74,0.8144654088050315,35.18518518518518,2024,2,1,517.1208333333334,366.0,22.783031935194753,22.689882478386636
2024-03-01,East,Food,119191.6,381,253.79999999999998,382.7325,0.131875,4,1,3,1,3,444.0,266,338,294.0,721.91,0.1262,Cloudy,0,636.56,Spring,1015.1999999999999,118176.40000000001,99.14826212585452,29797.9,20.304,118156.096,99.1312273683716,0.75,0.25,-253.82749999999993,0.9047619047619048,34.960629921259844,2024,3,1,423.0,338.0,-16.742089539436044,-16.729074353556605
2024-04-01,East,Food,75539.33,266,176.13666666666666,300.01,0.06403333333333333,3,0,3,2,1,397.0,307,349,304.0,231.55,0.0603,Windy,0,242.46,Summer,528.41,75010.92,99.30048360238301,25179.77666666667,10.5682,75000.3518,99.28649327443068,0.3333333333333333,0.6666666666666666,57.54999999999998,1.0,44.774436090225564,2024,4,2,293.56111111111113,350.0,-36.62361273781038,-36.524348434802725
2024-05-01,East,Food,143177.87,407,224.04000000000002,365.84749999999997,0.076675,4,1,3,2,2,328.0,237,342,298.0,381.93,0.1322,Sunny,0,390.54,Summer,896.1600000000001,142281.71,99.37409321705931,35794.4675,17.9232,142263.7868,99.3615750814005,0.5,0.5,-24.692500000000052,0.7953020134228188,24.176904176904177,2024,5,2,373.40000000000003,343.0,89.54082595119655,89.68415932150333
2024-06-01,East,Food,84958.59,202,278.65500000000003,457.8,0.0594,2,1,1,1,1,327.0,293,439,382.0,447.36,0.0968,Rainy,0,449.6,Summer,557.3100000000001,84401.28,99.34402159922851,42479.295,11.146200000000002,84390.1338,99.33090203121309,0.5,0.5,8.199999999999989,0.7670157068062827,48.56435643564356,2024,6,2,464.42500000000007,439.0,-40.662205688630515,-40.68052334453958
2024-07-01,East,Food,78720.77,259,240.34333333333333,364.44666666666666,0.061066666666666665,3,2,1,1,2,436.0,309,426,371.0,295.78,0.1239,Windy,0,280.8,Autumn,721.03,77999.74,99.08406637790763,26240.256666666668,14.4206,77985.31940000001,99.0657477054658,0.6666666666666666,0.3333333333333333,83.64666666666665,0.8328840970350404,50.5019305019305,2024,7,3,400.57222222222225,427.0,-7.342188706286191,-7.589529855680821
2024-08-01,East,Food,54833.100000000006,152,247.005,385.365,0.0445,2,1,1,0,2,301.0,424,499,434.0,759.93,0.0535,Cloudy,1,700.31,Autumn,494.01,54339.090000000004,99.0990660750532,27416.550000000003,9.8802,54329.209800000004,99.08104739655427,1.0,0.0,-314.94499999999994,0.9769585253456221,59.40789473684211,2024,8,3,411.675,499.0,-30.344812430061342,-30.334054899055786
2024-09-01,East,Food,51551.44,150,231.72500000000002,390.98,0.0895,2,1,1,1,1,308.0,313,368,320.0,530.67,0.0246,Rainy,0,584.46,Autumn,463.45000000000005,51087.990000000005,99.10099504494929,25775.72,9.269000000000002,51078.721000000005,99.08301494584826,0.5,0.5,-193.48000000000002,0.978125,61.6,2024,9,3,386.20833333333337,368.0,-5.984815740857263,-5.982948789363762
2024-10-01,East,Food,63910.54,164,282.775,445.16999999999996,0.07785,2,1,1,1,1,300.0,182,265,231.0,183.21,0.0414,Rainy,1,168.62,Winter,565.55,63344.99,99.11509118840178,31955.27,11.311,63333.679,99.09739301216982,0.5,0.5,276.54999999999995,0.7878787878787878,54.8780487804878,2024,10,4,471.29166666666663,266.0,23.974306052362458,23.992296126600323
2024-11-01,East,Food,155255.71,342,338.20666666666665,544.1433333333333,0.10733333333333334,3,1,2,0,3,318.0,276,346,301.0,110.2,0.06,Windy,1,115.04,Winter,1014.6199999999999,154241.09,99.34648458340115,51751.90333333333,20.292399999999997,154220.7976,99.33341427506917,1.0,0.0,429.1033333333333,0.9169435215946844,27.894736842105264,2024,11,4,563.6777777777778,346.0,142.92661273085784,143.5051935006018
2024-12-01,East,Food,79981.73,195,291.9,452.45500000000004,0.09864999999999999,2,0,2,0,2,340.0,406,537,467.0,302.42,0.1129,Windy,1,299.12,Winter,583.8,79397.93,99.27008330527484,39990.865,11.676,79386.25399999999,99.25548497138033,1.0,0.0,153.33500000000004,0.8693790149892934,52.30769230769231,2024,12,4,486.5,537.0,-48.483872187373976,-48.52428775144657
2022-01-01,East,Furniture,867328.3899999999,92,6803.305,11000.705,0.14005,2,2,0,2,0,374.0,171,252,220.0,9485.57,0.2039,Sunny,1,9417.81,Spring,13606.61,853721.7799999999,98.4312043561724,433664.19499999995,272.1322,853449.6477999999,98.39982844329586,0.0,1.0,1582.8950000000004,0.7772727272727272,121.95652173913042,2022,1,1,11338.841666666667,253.0,,
2022-02-01,East,Furniture,2958382.33,305,7649.2125,11799.07,0.165875,4,2,2,0,4,471.0,196,269,234.0,11586.19,0.2067,Sunny,0,12252.19,Spring,30596.85,2927785.48,98.96575741107809,739595.5825,611.937,2927173.543,98.94507255929966,1.0,0.0,-453.1200000000008,0.8376068376068376,46.32786885245902,2022,2,1,12748.6875,269.0,241.09137485975762,242.98139914236194
2022-03-01,East,Furniture,1276257.6099999999,185,4565.846666666667,7253.693333333334,0.08516666666666667,3,2,1,1,2,224.0,219,299,260.0,6459.43,0.2169,Sunny,0,6159.6,Spring,13697.54,1262560.0699999998,98.92674175709713,425419.2033333333,273.9508,1262286.1191999998,98.90527659223909,0.6666666666666666,0.3333333333333333,1094.0933333333332,0.8423076923076923,36.32432432432432,2022,3,1,7609.744444444445,299.0,-56.85961219218072,-56.876963369028374
2022-04-01,East,Furniture,3867397.82,446,6629.68,10940.460000000001,0.2252,4,1,3,1,3,387.0,294,377,328.0,3193.25,0.1759,Sunny,0,3459.63,Summer,26518.72,3840879.0999999996,99.31430069431025,966849.455,530.3744,3840348.7255999995,99.30058670819646,0.75,0.25,7480.830000000001,0.8963414634146342,26.031390134529147,2022,4,2,11049.466666666667,377.0,203.02642583263423,204.2375787221601
2022-05-01,East,Furniture,3811259.72,400,7589.662499999999,11382.087500000001,0.1369,4,2,2,1,3,256.0,334,410,357.0,17768.93,0.1506,Rainy,0,17719.64,Summer,30358.649999999998,3780901.0700000003,99.20344840734181,952814.93,607.173,3780293.8970000003,99.18751737548865,0.75,0.25,-6337.552499999998,0.9355742296918768,19.2,2022,5,2,12649.4375,411.0,-1.4515729338648642,-1.563785814545171
2022-06-01,East,Furniture,3670032.85,361,7468.9375,11151.1675,0.1178,4,0,4,2,2,317.0,256,362,315.0,15850.17,0.1224,Windy,0,16987.44,Summer,29875.75,3640157.1,99.18595415297168,917508.2125,597.515,3639559.585,99.1696732360311,0.5,0.5,-5836.272499999999,0.8126984126984127,26.343490304709142,2022,6,2,12448.229166666668,362.0,-3.705516820564514,-3.722840494271773
2022-07-01,East,Furniture,2213079.92,351,4381.71,7212.7125,0.14784999999999998,4,2,2,1,3,344.0,223,340,296.0,14584.3,0.062,Windy,0,15497.14,Autumn,17526.84,2195553.08,99.20803402346175,553269.98,350.5368,2195202.5432,99.192194703931,0.75,0.25,-8284.4275,0.7533783783783784,29.401709401709404,2022,7,3,7302.85,340.0,-39.69863457761693,-39.684940116181664
2022-08-01,East,Furniture,3462573.2,294,9552.269999999999,14625.546666666667,0.17720000000000002,3,1,2,1,2,359.0,282,328,286.0,6285.42,0.0898,Cloudy,1,6854.85,Autumn,28656.809999999998,3433916.39,99.17238399465461,1154191.0666666667,573.1361999999999,3433343.2538,99.1558316745477,0.6666666666666666,0.3333333333333333,7770.696666666667,0.986013986013986,36.63265306122449,2022,8,3,15920.449999999999,329.0,56.459473908199406,56.40211717298451
