Product_ID,Sale_Date,Region,Product_Category,Quantity_Sold,Unit_Cost,Unit_Price,Discount,Sales_Amount,Sales_Channel,Customer_Type
P011213,2024-02-15,West,Clothing,41,536.03,879.04,0.1094,32096.38,Online,Returning
P011214,2024-02-15,West,Clothing,38,679.65,1339.14,0.1081,45385.54,Online,Returning
P011215,2024-02-15,West,Clothing,37,338.39,662.73,0.3176,16732.63,Retail,Returning
P011216,2024-02-15,West,Clothing,89,1084.53,1908.06,0.2442,128353.67,Retail,New
P011217,2024-02-15,West,Electronics,29,11514.35,15745.43,0.1906,369566.0,Retail,Returning
P011218,2024-02-15,West,Electronics,55,12731.9,17023.39,0.0428,896228.2,Retail,Returning
P011219,2024-02-15,West,Electronics,85,7188.42,9893.59,0.0994,757403.15,Online,Returning
P011220,2024-02-15,West,Food,69,411.41,598.24,0.149,35129.33,Retail,Returning
P011221,2024-02-15,West,Food,59,446.29,701.63,0.0899,37675.77,Online,New
P011222,2024-02-15,West,Food,61,160.16,265.51,0.0358,15616.92,Retail,Returning
P011223,2024-02-15,West,Food,50,130.3,190.95,0.1423,8189.55,Online,Returning
P011224,2024-02-15,West,Furniture,36,8099.71,11537.74,0.069,386702.62,Retail,New
P011225,2024-02-15,West,Furniture,68,6173.62,8828.72,0.1203,528145.15,Retail,Returning
P011226,2024-02-15,West,Furniture,43,2007.41,3150.84,0.1796,111157.76,Retail,Returning
P011227,2024-02-15,West,Furniture,44,11914.88,19538.32,0.1827,702621.21,Retail,New
P011228,2024-03-15,East,Clothing,109,1023.62,1679.31,0.3181,124812.52,Retail,New
P011229,2024-03-15,East,Clothing,84,346.31,670.59,0.1445,48191.32,Online,Returning
P011230,2024-03-15,East,Clothing,78,1017.97,1660.46,0.1325,112358.86,Retail,Returning
P011231,2024-03-15,East,Electronics,63,5369.8,6794.41,0.0361,412594.29,Retail,Returning
P011232,2024-03-15,East,Electronics,77,7340.52,9286.81,0.076,660746.14,Retail,Returning
P011233,2024-03-15,East,Electronics,88,6026.48,8408.07,0.0849,677075.07,Retail,New
P011234,2024-03-15,East,Electronics,73,10576.93,13732.61,0.1468,855348.96,Retail,Returning
P011235,2024-03-15,East,Food,99,144.28,228.79,0.1381,19522.4,Online,Returning
P011236,2024-03-15,East,Food,58,359.28,528.37,0.1399,26357.01,Retail,New
P011237,2024-03-15,East,Food,102,362.08,526.0,0.1291,46723.89,Retail,Returning
P011238,2024-03-15,East,Food,122,149.56,247.77,0.1204,26588.3,Retail,Returning
P011239,2024-03-15,East,Furniture,71,4123.46,6182.32,0.1678,365276.25,Retail,Returning
P011240,2024-03-15,East,Furniture,55,3742.46,5233.11,0.2053,228728.02,Retail,Returning
P011241,2024-03-15,East,Furniture,100,10435.54,17071.85,0.1038,1529961.08,Retail,Returning
P011242,2024-03-15,North,Clothing,61,1475.68,2533.12,0.0623,144894.94,Online,Returning
P011243,2024-03-15,North,Clothing,95,337.41,652.3,0.0916,56292.85,Online,New
P011244,2024-03-15,North,Clothing,43,1452.32,2715.17,0.2904,82846.13,Online,Returning
P011245,2024-03-15,North,Clothing,52,962.19,1777.6,0.1271,80683.2,Retail,New
P011246,2024-03-15,North,Electronics,53,3990.75,5039.35,0.0705,248262.88,Online,New
P011247,2024-03-15,North,Electronics,69,11300.67,14457.73,0.0863,911486.22,Online,Returning
P011248,2024-03-15,North,Food,94,289.79,503.64,0.1437,40539.83,Retail,Returning
P011249,2024-03-15,North,Food,66,251.57,404.97,0.0741,24748.95,Retail,New
P011250,2024-03-15,North,Food,59,157.87,246.15,0.0499,13797.78,Retail,Returning
P011251,2024-03-15,North,Food,78,234.15,393.24,0.0348,29607.0,Online,Returning
P011252,2024-03-15,North,Furniture,67,5554.64,9392.13,0.2321,483200.55,Online,Returning
P011253,2024-03-15,North,Furniture,76,8690.12,12460.65,0.2073,750697.39,Online,Returning
P011254,2024-03-15,North,Furniture,73,4975.67,8082.95,0.1126,523643.16,Retail,Returning
P011255,2024-03-15,South,Clothing,93,441.53,819.38,0.135,65915.49,Online,New
P011256,2024-03-15,South,Clothing,83,1420.34,2744.45,0.1201,200435.47,Retail,Returning
P011257,2024-03-15,South,Electronics,87,2825.96,3874.25,0.1938,271721.32,Retail,New
P011258,2024-03-15,South,Electronics,74,3563.52,5192.01,0.1396,330563.35,Online,New
P011259,2024-03-15,South,Electronics,65,13973.9,18862.84,0.0729,1136723.9,Retail,Returning
P011260,2024-03-15,South,Food,71,474.36,803.77,0.0436,54581.35,Retail,Returning
P011261,2024-03-15,South,Food,106,483.25,715.47,0.0747,70176.03,Retail,Returning
P011262,2024-03-15,South,Food,63,213.44,310.92,0.1091,17450.32,Retail,Returning
P011263,2024-03-15,South,Food,79,268.88,412.86,0.103,29258.1,Online,New
P011264,2024-03-15,South,Furniture,65,2908.26,4107.87,0.2237,207291.72,Retail,Returning
P011265,2024-03-15,South,Furniture,58,3649.5,5469.84,0.1161,280430.23,Online,New
P011266,2024-03-15,South,Furniture,94,8799.56,12603.42,0.0961,1070814.11,Retail,Returning
P011267,2024-03-15,South,Furniture,64,7453.63,11977.34,0.0506,727786.47,Retail,New
P011268,2024-03-15,West,Clothing,62,1096.89,1877.69,0.0881,106159.23,Online,New
P011269,2024-03-15,West,Clothing,59,1212.91,1971.83,0.2173,91052.8,Retail,Returning
P011270,2024-03-15,West,Clothing,73,975.4,1690.18,0.1385,106290.47,Online,New
P011271,2024-03-15,West,Electronics,63,6444.25,8423.37,0.1289,462278.67,Retail,Returning
P011272,2024-03-15,West,Electronics,27,7504.03,9464.54,0.0833,234266.88,Online,Returning
P011273,2024-03-15,West,Electronics,62,5292.29,8015.62,0.0473,473462.59,Online,New
P011274,2024-03-15,West,Electronics,86,6264.91,9052.21,0.1542,658470.32,Online,Returning
P011275,2024-03-15,West,Food,64,460.94,781.43,0.1398,43020.69,Retail,New
P011276,2024-03-15,West,Food,91,330.23,519.16,0.1318,41017.99,Online,New
P011277,2024-03-15,West,Food,79,391.28,566.2,0.1262,39085.06,Online,Returning
P011278,2024-03-15,West,Food,60,214.29,350.51,0.1105,18707.23,Online,Returning
P011279,2024-03-15,West,Furniture,60,8316.9,12023.74,0.0567,680497.95,Online,Returning
P011280,2024-03-15,West,Furniture,77,3382.61,4955.48,0.055,360574.76,Retail,New
P011281,2024-04-15,East,Clothing,97,321.55,529.54,0.2031,40931.79,Retail,Returning
P011282,2024-04-15,East,Clothing,93,385.1,650.11,0.2814,43447.12,Retail,New
P011283,2024-04-15,East,Electronics,95,2263.64,3156.06,0.1173,264646.84,Online,New
P011284,2024-04-15,East,Electronics,90,9620.71,14180.84,0.1988,1022505.81,Retail,Returning
P011285,2024-04-15,East,Food,97,63.13,103.13,0.0714,9288.52,Online,Returning
P011286,2024-04-15,East,Food,93,386.03,661.85,0.0843,56360.3,Online,Returning
P011287,2024-04-15,East,Food,76,79.25,135.05,0.0364,9890.51,Retail,Returning
P011288,2024-04-15,East,Furniture,99,2665.45,3864.65,0.1357,330668.86,Retail,New
P011289,2024-04-15,East,Furniture,81,3284.89,4923.91,0.1716,330399.33,Retail,New
P011290,2024-04-15,East,Furniture,106,2811.66,3945.51,0.0525,396274.0,Online,Returning
P011291,2024-04-15,East,Furniture,102,11604.18,19188.48,0.1479,1667671.24,Retail,Returning
P011292,2024-04-15,North,Clothing,81,638.32,1156.06,0.0655,87506.78,Online,New
P011293,2024-04-15,North,Clothing,69,844.04,1524.48,0.2791,75832.75,Retail,Returning
P011294,2024-04-15,North,Clothing,45,1042.02,1730.49,0.0969,70326.37,Retail,Returning
P011295,2024-04-15,North,Clothing,57,765.76,1287.6,0.1181,64729.29,Retail,Returning
P011296,2024-04-15,North,Electronics,71,6211.73,8847.97,0.0413,602238.46,Retail,Returning
P011297,2024-04-15,North,Electronics,87,5789.29,8056.98,0.1926,565979.91,Retail,Returning
P011298,2024-04-15,North,Electronics,40,11701.31,15318.98,0.041,587653.65,Online,Returning
P011299,2024-04-15,North,Food,91,274.57,477.22,0.0958,39265.37,Retail,Returning
P011300,2024-04-15,North,Food,40,144.18,207.79,0.0514,7884.42,Retail,Returning
P011301,2024-04-15,North,Furniture,86,9610.32,15674.38,0.241,1023064.05,Retail,New
P011302,2024-04-15,North,Furniture,117,3242.87,5273.63,0.1257,539484.34,Retail,Returning
P011303,2024-04-15,North,Furniture,76,9724.83,14375.1,0.1896,885374.15,Online,Returning
P011304,2024-04-15,North,Furniture,83,1818.99,2939.4,0.0593,229514.29,Retail,New
P011305,2024-04-15,South,Clothing,57,1068.85,1890.81,0.131,93655.8,Online,Returning
P011306,2024-04-15,South,Clothing,100,799.46,1346.83,0.2567,100105.68,Online,Returning
P011307,2024-04-15,South,Clothing,87,1108.22,1841.2,0.2584,118785.43,Retail,Returning
P011308,2024-04-15,South,Clothing,82,469.93,870.04,0.1646,59600.91,Retail,Returning
P011309,2024-04-15,South,Electronics,80,8924.91,12841.55,0.1921,830011.8,Online,New
P011310,2024-04-15,South,Electronics,89,9947.64,15219.25,0.0462,1291869.84,Retail,Returning
P011311,2024-04-15,South,Food,101,480.3,692.1,0.0522,66250.61,Retail,Returning
P011312,2024-04-15,South,Food,60,374.26,630.65,0.0319,36632.28,Online,Returning
P011313,2024-04-15,South,Food,85,110.77,176.12,0.142,12843.93,Online,Returning
P011314,2024-04-15,South,Food,73,497.43,804.74,0.0421,56271.75,Retail,New
P011315,2024-04-15,South,Furniture,65,8483.76,13651.77,0.2074,703331.06,Online,Returning
P011316,2024-04-15,South,Furniture,109,11666.18,19612.12,0.2268,1652853.56,Online,New
P011317,2024-04-15,South,Furniture,90,5846.66,9032.22,0.1027,729414.07,Retail,New
P011318,2024-04-15,West,Clothing,100,1252.61,2327.47,0.0823,213582.73,Retail,Returning
P011319,2024-04-15,West,Clothing,70,1046.3,2059.86,0.0785,132874.99,Retail,Returning
P011320,2024-04-15,West,Clothing,84,992.36,1661.99,0.103,125228.52,Retail,New
P011321,2024-04-15,West,Electronics,83,9732.83,13177.2,0.1687,909203.85,Retail,Returning
P011322,2024-04-15,West,Electronics,56,3501.73,5362.63,0.1931,242306.89,Online,Returning
P011323,2024-04-15,West,Electronics,61,9319.17,12672.71,0.079,711969.76,Online,Returning
P011324,2024-04-15,West,Electronics,54,7452.04,11403.97,0.1463,525749.55,Online,Returning
P011325,2024-04-15,West,Food,86,251.67,384.51,0.0711,30716.18,Retail,New
P011326,2024-04-15,West,Food,57,170.86,293.12,0.0291,16221.86,Retail,New
P011327,2024-04-15,West,Furniture,86,3165.69,4722.99,0.0712,377264.47,Online,Returning
P011328,2024-04-15,West,Furniture,50,2947.9,4821.44,0.2095,190565.41,Online,Returning
P011329,2024-04-15,West,Furniture,84,7814.56,12489.16,0.0517,994816.16,Retail,New
P011330,2024-05-15,East,Clothing,107,924.62,1716.05,0.1755,151390.51,Online,Returning
P011331,2024-05-15,East,Clothing,103,789.62,1474.61,0.125,132905.54,Retail,Returning
P011332,2024-05-15,East,Electronics,84,6280.97,8658.89,0.1272,634844.07,Retail,Returning
P011333,2024-05-15,East,Electronics,100,8649.25,12457.76,0.0474,1186753.2,Retail,Returning
P011334,2024-05-15,East,Electronics,79,14818.88,21312.51,0.1718,1394432.38,Online,Returning
P011335,2024-05-15,East,Electronics,104,8074.14,10716.19,0.1821,911556.45,Retail,Returning
P011336,2024-05-15,East,Food,119,414.04,702.26,0.0794,76932.48,Retail,Returning
P011337,2024-05-15,East,Food,120,173.95,265.24,0.0897,28973.86,Retail,Returning
P011338,2024-05-15,East,Food,91,91.01,151.99,0.0478,13169.77,Online,Returning
P011339,2024-05-15,East,Food,77,217.16,343.9,0.0898,24101.76,Online,New
P011340,2024-05-15,East,Furniture,112,6593.89,11188.98,0.0516,1188452.55,Online,New
P011341,2024-05-15,East,Furniture,90,3821.33,5937.79,0.1592,449335.24,Online,New
P011342,2024-05-15,North,Clothing,76,472.43,886.07,0.2101,53191.68,Retail,New
P011343,2024-05-15,North,Clothing,90,1002.58,1738.11,0.0761,144528.71,Online,New
P011344,2024-05-15,North,Clothing,83,813.62,1510.88,0.1291,109208.54,Retail,Returning
P011345,2024-05-15,North,Clothing,78,1007.36,1802.8,0.222,109398.39,Retail,Returning
P011346,2024-05-15,North,Electronics,76,5084.31,6780.11,0.1158,455643.14,Online,Returning
P011347,2024-05-15,North,Electronics,101,12477.61,16733.22,0.1429,1448543.87,Retail,Returning
P011348,2024-05-15,North,Electronics,75,12987.93,18275.59,0.1476,1168418.97,Online,Returning
P011349,2024-05-15,North,Food,99,377.0,656.6,0.1282,56670.83,Retail,Returning
P011350,2024-05-15,North,Food,89,146.18,241.25,0.0752,19856.61,Retail,Returning
P011351,2024-05-15,North,Food,77,176.76,281.72,0.0782,19994.94,Online,Returning
P011352,2024-05-15,North,Food,95,179.4,267.54,0.0567,23975.54,Online,Returning
P011353,2024-05-15,North,Furniture,77,6547.6,11024.75,0.1916,686275.38,Retail,New
P011354,2024-05-15,North,Furniture,83,9661.6,15970.14,0.1223,1163472.36,Retail,Returning
P011355,2024-05-15,North,Furniture,71,9234.84,13207.72,0.2112,739693.58,Online,New
P011356,2024-05-15,North,Furniture,95,7699.0,10907.46,0.0553,978947.85,Retail,Returning
P011357,2024-05-15,South,Clothing,67,967.48,1710.62,0.3343,76294.43,Online,Returning
P011358,2024-05-15,South,Clothing,108,576.77,1094.84,0.1517,100306.17,Retail,Returning
P011359,2024-05-15,South,Clothing,73,894.98,1685.8,0.0763,113669.45,Retail,Returning
P011360,2024-05-15,South,Clothing,61,369.35,617.04,0.265,27665.48,Online,Returning
P011361,2024-05-15,South,Electronics,64,4051.8,5972.4,0.1138,338752.52,Online,New
P011362,2024-05-15,South,Electronics,85,9178.09,13499.03,0.0779,1057988.17,Online,Returning
P011363,2024-05-15,South,Food,69,230.88,394.95,0.065,25479.76,Retail,Returning
P011364,2024-05-15,South,Food,82,313.78,487.72,0.095,36192.8,Retail,New
P011365,2024-05-15,South,Food,88,82.56,142.09,0.0592,11763.28,Retail,New
P011366,2024-05-15,South,Food,116,226.15,344.63,0.0646,37394.88,Retail,Returning
P011367,2024-05-15,South,Furniture,91,4742.25,7045.36,0.2097,506712.08,Retail,Returning
P011368,2024-05-15,South,Furniture,101,4638.95,7276.41,0.0517,696941.62,Retail,Returning
P011369,2024-05-15,South,Furniture,80,2143.64,3339.64,0.1493,227274.51,Online,Returning
P011370,2024-05-15,South,Furniture,87,6128.04,10437.96,0.134,786403.95,Retail,New
P011371,2024-05-15,West,Clothing,82,1333.21,2455.27,0.0538,190495.33,Retail,Returning
P011372,2024-05-15,West,Clothing,75,978.67,1814.13,0.1551,114960.73,Retail,New
P011373,2024-05-15,West,Clothing,69,1002.15,1783.27,0.0603,115631.66,Retail,Returning
P011374,2024-05-15,West,Electronics,53,2094.55,2674.85,0.1029,127178.94,Online,New
P011375,2024-05-15,West,Electronics,66,13034.29,17511.49,0.1318,1003480.47,Retail,New
P011376,2024-05-15,West,Electronics,65,14249.04,20057.28,0.0853,1192567.9,Online,Returning
P011377,2024-05-15,West,Food,64,442.34,734.27,0.0345,45371.52,Online,Returning
P011378,2024-05-15,West,Food,101,138.07,200.05,0.1247,17686.37,Online,Returning
P011379,2024-05-15,West,Food,89,427.64,705.15,0.0853,57405.7,Retail,New
P011380,2024-05-15,West,Food,76,316.6,541.75,0.0664,38439.49,Retail,New
P011381,2024-05-15,West,Furniture,72,7899.18,12595.24,0.0676,845552.95,Retail,Returning
P011382,2024-05-15,West,Furniture,97,4790.38,7369.19,0.128,623306.39,Retail,Returning
P011383,2024-05-15,West,Furniture,80,4080.38,6421.93,0.1049,459857.22,Retail,New
P011384,2024-06-15,East,Clothing,84,1228.17,2376.56,0.058,188056.29,Retail,Returning
P011385,2024-06-15,East,Clothing,110,530.44,981.21,0.2464,81341.66,Retail,Returning
P011386,2024-06-15,East,Clothing,127,1264.36,2290.24,0.106,260018.81,Retail,Returning
P011387,2024-06-15,East,Clothing,72,772.77,1325.7,0.1005,85860.74,Retail,Returning
P011388,2024-06-15,East,Electronics,107,10369.02,14031.24,0.1583,1263637.82,Retail,New
P011389,2024-06-15,East,Electronics,108,11054.59,15092.74,0.1902,1319916.14,Retail,Returning
P011390,2024-06-15,East,Food,93,339.04,561.98,0.0926,47422.54,Retail,Returning
P011391,2024-06-15,East,Food,109,218.27,353.62,0.0262,37536.05,Online,New
P011392,2024-06-15,East,Furniture,98,6078.51,9666.72,0.1181,835443.06,Retail,Returning
P011393,2024-06-15,East,Furniture,62,4509.94,6804.4,0.0668,393700.15,Online,New
P011394,2024-06-15,North,Clothing,106,1224.58,2255.74,0.2296,184211.13,Retail,New
P011395,2024-06-15,North,Clothing,73,940.23,1557.44,0.3118,78246.87,Retail,Returning
P011396,2024-06-15,North,Clothing,76,741.7,1234.96,0.0624,87995.33,Retail,New
P011397,2024-06-15,North,Clothing,78,924.68,1628.4,0.2231,98673.73,Retail,Returning
P011398,2024-06-15,North,Electronics,71,3888.72,5244.18,0.1959,299383.92,Online,Returning
P011399,2024-06-15,North,Electronics,51,9427.16,14394.09,0.1178,647588.84,Retail,Returning
P011400,2024-06-15,North,Food,99,427.89,752.71,0.058,70192.96,Retail,New
P011401,2024-06-15,North,Food,88,311.47,542.63,0.1255,41756.94,Retail,Returning
P011402,2024-06-15,North,Food,88,130.11,221.69,0.0559,18418.5,Retail,New
P011403,2024-06-15,North,Furniture,85,5940.12,9238.76,0.124,687918.59,Retail,Returning
P011404,2024-06-15,North,Furniture,70,9514.49,15404.06,0.0909,980267.12,Retail,Returning
P011405,2024-06-15,South,Clothing,69,1180.35,2177.75,0.3062,104252.95,Retail,New
P011406,2024-06-15,South,Clothing,115,754.66,1231.99,0.0806,130256.16,Online,Returning
P011407,2024-06-15,South,Clothing,104,1393.05,2665.12,0.2059,220102.59,Retail,Returning
P011408,2024-06-15,South,Electronics,72,6216.08,9078.74,0.053,619011.18,Retail,New
P011409,2024-06-15,South,Electronics,77,11326.25,17262.6,0.1197,1170084.17,Retail,Returning
P011410,2024-06-15,South,Electronics,115,6236.57,8688.69,0.1325,866827.98,Retail,Returning
P011411,2024-06-15,South,Electronics,77,14502.91,19962.1,0.1322,1333904.0,Retail,Returning
P011412,2024-06-15,South,Food,108,290.8,482.93,0.1083,46507.9,Retail,Returning
P011413,2024-06-15,South,Food,78,406.98,632.93,0.142,42356.05,Retail,Returning
P011414,2024-06-15,South,Furniture,67,6870.41,11147.34,0.1322,648128.52,Retail,Returning
P011415,2024-06-15,South,Furniture,57,7206.43,11163.61,0.077,587356.15,Retail,New
P011416,2024-06-15,South,Furniture,68,2824.43,4756.67,0.171,268146.37,Retail,Returning
P011417,2024-06-15,West,Clothing,111,700.21,1189.55,0.199,105768.3,Online,Returning
P011418,2024-06-15,West,Clothing,79,718.21,1197.65,0.1298,82336.27,Retail,Returning
P011419,2024-06-15,West,Clothing,85,1021.63,1855.87,0.2271,121925.34,Retail,New
P011420,2024-06-15,West,Clothing,94,357.36,603.56,0.1002,51050.22,Retail,Returning
P011421,2024-06-15,West,Electronics,57,2000.69,3055.24,0.1684,144819.55,Retail,New
P011422,2024-06-15,West,Electronics,75,14140.16,21022.76,0.1723,1304997.35,Retail,Returning
P011423,2024-06-15,West,Food,80,235.94,405.96,0.0364,31294.95,Retail,Returning
P011424,2024-06-15,West,Food,83,231.96,346.05,0.1111,25530.99,Online,Returning
P011425,2024-06-15,West,Furniture,81,2175.35,3305.96,0.0547,253137.09,Retail,Returning
P011426,2024-06-15,West,Furniture,74,11063.35,18336.74,0.0755,1254471.69,Retail,New
P011427,2024-07-15,East,Clothing,101,841.69,1515.48,0.2062,121494.28,Retail,New
P011428,2024-07-15,East,Clothing,107,444.41,735.71,0.2772,56896.2,Retail,New
P011429,2024-07-15,East,Clothing,120,451.78,799.29,0.0544,90692.78,Retail,Returning
P011430,2024-07-15,East,Electronics,100,5080.74,7039.03,0.0621,660185.22,Retail,Returning
P011431,2024-07-15,East,Electronics,70,11320.68,17042.96,0.0668,1113348.71,Retail,Returning
P011432,2024-07-15,East,Food,112,126.08,212.81,0.0369,22956.19,Retail,Returning
P011433,2024-07-15,East,Food,59,414.82,603.29,0.0585,33510.39,Online,New
P011434,2024-07-15,East,Food,88,180.13,277.24,0.0878,22254.19,Retail,New
P011435,2024-07-15,East,Furniture,102,1749.02,2483.15,0.1336,219444.18,Retail,Returning
P011436,2024-07-15,East,Furniture,96,2425.33,4019.64,0.1965,310074.31,Retail,New
P011437,2024-07-15,North,Clothing,104,1462.85,2615.89,0.2221,211631.11,Retail,Returning
P011438,2024-07-15,North,Clothing,88,1055.9,1717.34,0.2123,119034.88,Retail,New
P011439,2024-07-15,North,Electronics,95,3806.48,5065.19,0.1544,406895.87,Online,Returning
P011440,2024-07-15,North,Electronics,96,5443.26,7391.74,0.1504,602871.28,Online,Returning
P011441,2024-07-15,North,Electronics,52,6808.55,9815.14,0.1533,432136.52,Online,Returning
P011442,2024-07-15,North,Food,73,495.13,786.25,0.0297,55693.71,Retail,Returning
P011443,2024-07-15,North,Food,68,111.99,174.5,0.1139,10514.58,Online,Returning
P011444,2024-07-15,North,Food,90,362.87,562.47,0.1102,45043.15,Retail,New
P011445,2024-07-15,North,Furniture,83,9400.23,15630.79,0.1802,1063520.77,Retail,New
P011446,2024-07-15,North,Furniture,63,5151.25,8585.53,0.0903,492029.66,Retail,Returning
P011447,2024-07-15,North,Furniture,73,6960.87,11501.98,0.1338,727258.39,Online,New
P011448,2024-07-15,North,Furniture,74,6804.22,10612.63,0.2111,619537.83,Retail,New
P011449,2024-07-15,South,Clothing,129,395.83,752.1,0.1979,77819.83,Retail,Returning
P011450,2024-07-15,South,Clothing,121,1407.15,2308.31,0.0588,262870.61,Online,Returning
P011451,2024-07-15,South,Clothing,131,1275.31,2371.22,0.1517,263494.68,Online,Returning
P011452,2024-07-15,South,Clothing,123,1163.63,1924.56,0.2401,179877.43,Retail,New
P011453,2024-07-15,South,Electronics,80,2293.41,3330.8,0.08,245152.4,Retail,New
P011454,2024-07-15,South,Electronics,71,4172.75,5733.39,0.0695,378784.73,Retail,New
P011455,2024-07-15,South,Electronics,94,10722.67,15774.15,0.0488,1410459.73,Retail,New
P011456,2024-07-15,South,Electronics,104,9776.37,13042.0,0.1197,1194016.38,Retail,Returning
P011457,2024-07-15,South,Food,101,492.89,714.54,0.1498,61356.63,Retail,Returning
P011458,2024-07-15,South,Food,121,76.78,117.28,0.1402,12201.2,Retail,New
P011459,2024-07-15,South,Furniture,57,9118.47,13369.92,0.0502,723842.88,Retail,New
P011460,2024-07-15,South,Furniture,66,2597.07,3814.13,0.126,220019.16,Retail,Returning
P011461,2024-07-15,South,Furniture,75,4893.54,7309.95,0.1397,471651.44,Retail,New
P011462,2024-07-15,West,Clothing,85,725.99,1195.07,0.252,75986.55,Retail,New
P011463,2024-07-15,West,Clothing,107,1094.15,1949.08,0.184,170181.71,Retail,New
P011464,2024-07-15,West,Clothing,86,1158.68,2178.04,0.1347,162077.04,Retail,New
P011465,2024-07-15,West,Clothing,107,502.44,871.08,0.2282,71939.32,Retail,Returning
P011466,2024-07-15,West,Electronics,91,5639.19,7272.67,0.0491,629330.96,Retail,Returning
P011467,2024-07-15,West,Electronics,56,10108.79,12753.02,0.0617,670123.54,Online,Returning
P011468,2024-07-15,West,Food,90,183.23,305.5,0.042,26340.18,Retail,New
P011469,2024-07-15,West,Food,104,83.35,132.42,0.1,12393.87,Online,Returning
P011470,2024-07-15,West,Food,87,491.19,793.04,0.1435,59093.39,Online,Returning
P011471,2024-07-15,West,Food,78,113.87,175.08,0.1269,11922.64,Online,New
P011472,2024-07-15,West,Furniture,79,9063.39,14130.96,0.1291,972228.01,Retail,Returning
P011473,2024-07-15,West,Furniture,41,2284.83,3513.64,0.2282,111190.08,Online,Returning
P011474,2024-08-15,East,Clothing,86,1175.31,2311.86,0.0967,179593.6,Online,Returning
P011475,2024-08-15,East,Clothing,86,1104.84,2029.5,0.0714,162075.41,Online,New
P011476,2024-08-15,East,Electronics,87,6523.59,9076.52,0.0868,721112.09,Retail,New
P011477,2024-08-15,East,Electronics,80,14301.44,20956.49,0.1384,1444531.01,Retail,Returning
P011478,2024-08-15,East,Electronics,105,3389.96,4750.45,0.1485,424723.5,Online,Returning
P011479,2024-08-15,East,Electronics,92,8942.36,12216.74,0.0878,1025205.63,Retail,Returning
P011480,2024-08-15,East,Food,73,421.13,660.62,0.0333,46618.48,Retail,Returning
P011481,2024-08-15,East,Food,79,72.88,110.11,0.0557,8214.62,Retail,New
P011482,2024-08-15,East,Furniture,42,3110.88,4745.82,0.0637,186627.23,Retail,Returning
P011483,2024-08-15,East,Furniture,98,6182.45,9055.09,0.1954,714025.19,Retail,New
P011484,2024-08-15,North,Clothing,79,897.31,1564.48,0.1226,108444.5,Retail,New
P011485,2024-08-15,North,Clothing,82,352.69,654.35,0.2822,38515.72,Retail,Returning
P011486,2024-08-15,North,Clothing,89,546.44,1030.26,0.2599,67860.98,Online,Returning
P011487,2024-08-15,North,Electronics,72,11182.79,14999.86,0.0581,1017264.95,Retail,Returning
P011488,2024-08-15,North,Electronics,92,5623.83,7827.57,0.186,586166.19,Retail,Returning
P011489,2024-08-15,North,Food,53,71.41,111.64,0.0406,5677.0,Retail,New
P011490,2024-08-15,North,Food,77,349.16,534.77,0.0459,39289.01,Retail,Returning
P011491,2024-08-15,North,Furniture,75,2481.41,3852.23,0.0824,265096.81,Retail,Returning
P011492,2024-08-15,North,Furniture,85,11865.26,17721.57,0.1564,1270756.3,Retail,Returning
P011493,2024-08-15,North,Furniture,76,11178.79,16888.32,0.2304,987759.87,Retail,Returning
P011494,2024-08-15,South,Clothing,103,972.29,1664.37,0.1288,149355.62,Retail,Returning
P011495,2024-08-15,South,Clothing,77,1137.69,2001.95,0.098,139047.4,Retail,Returning
P011496,2024-08-15,South,Clothing,93,1437.66,2364.6,0.2022,175438.3,Online,New
P011497,2024-08-15,South,Electronics,52,14510.55,20161.82,0.1002,943412.07,Online,New
P011498,2024-08-15,South,Electronics,100,5572.27,7191.75,0.1422,616930.59,Online,Returning
P011499,2024-08-15,South,Food,81,289.39,491.65,0.1215,34985.28,Online,Returning
P011500,2024-08-15,South,Food,92,410.02,635.85,0.0424,56015.34,Retail,Returning
P011501,2024-08-15,South,Food,91,134.62,230.88,0.0535,19886.15,Online,Returning
P011502,2024-08-15,South,Food,100,274.48,414.15,0.0553,39122.77,Retail,Returning
P011503,2024-08-15,South,Furniture,71,9680.21,14286.02,0.0826,930542.36,Retail,Returning
P011504,2024-08-15,South,Furniture,94,7540.44,10824.84,0.1415,873539.42,Retail,Returning
P011505,2024-08-15,South,Furniture,76,5999.93,9721.33,0.152,626511.61,Retail,Returning
P011506,2024-08-15,West,Clothing,62,311.21,507.86,0.3056,21865.91,Retail,Returning
P011507,2024-08-15,West,Clothing,92,668.15,1091.08,0.3298,67270.63,Retail,New
P011508,2024-08-15,West,Clothing,65,890.23,1688.45,0.1165,96964.1,Retail,New
P011509,2024-08-15,West,Clothing,67,990.62,1934.78,0.0941,117436.29,Retail,Returning
P011510,2024-08-15,West,Electronics,59,6620.27,9862.47,0.0376,560007.0,Retail,Returning
P011511,2024-08-15,West,Electronics,85,5527.67,7251.52,0.1458,526496.45,Retail,Returning
P011512,2024-08-15,West,Electronics,70,5338.0,6778.02,0.0997,427135.78,Online,New
P011513,2024-08-15,West,Food,71,90.14,135.9,0.0853,8825.87,Online,New
P011514,2024-08-15,West,Food,119,282.83,408.63,0.0544,45982.11,Retail,Returning
P011515,2024-08-15,West,Furniture,79,2926.24,4297.03,0.2052,269795.38,Retail,Returning
P011516,2024-08-15,West,Furniture,80,4706.21,7191.32,0.111,511468.03,Online,New
